Year,Canola,region,average_max_temp_in_4,average_max_temp_in_5,average_max_temp_in_6,average_max_temp_in_7,average_max_temp_in_8,average_max_temp_in_9,average_max_temp_in_10,days_above_25,days_under_0,longest_dry_spell,longest_wet_spell,days_over_95_precipitation,longest_heat_wave,longest_cold_wave,SPI_in_4,SPI_in_5,SPI_in_6,SPI_in_7,SPI_in_8,SPI_in_9,SPI_in_10,Region,Soil Zone
2010,-10.438852629480113,340,285.5564880371094,286.95074462890625,292.6908874511719,295.6719970703125,294.8736572265625,287.7311706542969,284.5683288574219,17,3,18,20,22,6,3,0.2580778054801599,0.6470305246705157,0.4844362812554593,0.4908497503831721,0.4221361202340498,0.5388276779840125,-0.0744424532701114,340.0,1.0
2011,1.2081632422946456,340,281.3750305175781,289.0559387207031,292.8115234375,297.0677185058594,297.2314758300781,293.6887512207031,284.5351867675781,33,0,9,16,7,5,2,-0.1455549624705712,0.0534719996259807,0.1723895908145869,0.1880585690543344,-0.0215280193366489,-0.0953966025189507,0.1738066538780368,340.0,1.0
2012,-5.06877907366971,340,282.5661926269531,288.6258239746094,293.9797058105469,297.7156982421875,296.4818115234375,292.9820251464844,279.2513122558594,29,5,14,16,23,3,2,0.3393485184248972,0.5355208347184769,0.3771433086640713,0.3827812644628139,0.268274187638652,-0.2198179713984552,0.533870820698926,340.0,1.0
2013,2.2283672379226793,340,274.72894287109375,291.3518371582031,293.7674255371094,295.4862976074219,297.66632080078125,294.5882568359375,280.9378662109375,30,11,12,15,7,6,5,0.1799406408205563,-0.1285218444917322,0.0511615777611338,0.1512088450807309,-0.0919745367362391,-0.0704431131789418,-0.1042237494309319,340.0,1.0
2014,-7.356557092390432,340,279.35223388671875,289.5960998535156,291.7013854980469,296.1036376953125,296.8108215332031,291.37451171875,284.5467224121094,32,3,7,19,20,4,4,0.6987591973308492,0.1900159851052044,0.5077138003243269,0.0282032713285919,0.3748016221693203,0.1509664191792312,-0.0852918341528044,340.0,1.0
2015,5.014560389557339,340,284.9087829589844,290.6467590332031,296.3314208984375,297.9067077636719,296.376708984375,291.2326354980469,284.8599853515625,43,0,10,9,14,4,3,0.1285285215459843,-0.2807090674494423,-0.2135642056228943,0.2442753197870682,0.0101907850382528,0.3219411575373802,0.1033855487909984,340.0,1.0
2016,4.381719683765986,340,284.4656066894531,293.29425048828125,296.2862854003906,296.00262451171875,294.9958190917969,291.1465759277344,278.8150634765625,26,0,11,15,19,5,3,-0.24306626028896,0.1030138852950401,0.084617638939772,0.3550209004992926,0.441973982316697,0.0978154401428512,0.7561625104194252,340.0,1.0
2017,-1.5872951297832145,340,282.59466552734375,291.1160888671875,294.53912353515625,299.0780334472656,297.4983825683594,292.8182373046875,283.1961669921875,52,2,9,17,8,5,2,0.2109092103366585,0.1239817752169857,0.0014380819340444,-0.0738050704205523,-0.0976688453536016,-0.0943041271770455,0.375935737835009,340.0,1.0
2018,1.8618821500766742,340,276.90057373046875,294.21234130859375,295.80987548828125,297.81011962890625,298.4122314453125,286.0602111816406,278.8738098144531,50,12,10,10,10,5,8,-0.0173772927057264,-0.0306608496601718,-0.137564762005186,-0.0278387188975817,-0.1804692642569713,0.4980223617940536,0.1251502244117035,340.0,1.0
2019,7.6171012421974424,340,283.9678955078125,289.4637145996094,295.2106018066406,296.8289489746094,295.2220764160156,290.48919677734375,279.0813293457031,26,4,9,16,11,3,4,0.0348817512402057,-0.1168476918968361,0.2319796568847357,0.368989363018524,0.1746619257354333,0.3627399103207819,0.1512360742344938,340.0,1.0
2020,2.348362146579099,340,279.6240234375,291.11676025390625,293.90570068359375,297.2441101074219,299.20269775390625,291.9611511230469,279.7274475097656,42,15,8,10,8,6,6,0.1688807078077751,0.0033730138805016,0.1259832873676761,0.3278676799105222,-0.1641700887496732,0.3895426744087637,0.268865962193592,340.0,1.0
2021,-19.146813792111693,340,284.36383056640625,290.3307800292969,297.9012145996094,301.5609436035156,296.9988708496094,294.8186340332031,285.45709228515625,66,0,9,8,11,11,3,-0.2413688207512116,-0.1001658789575499,-0.195441578507993,-0.3577383122853526,0.2258358092700463,0.1585101704643981,-0.0182194388387352,340.0,1.0
2022,10.4364650979212,340,279.3093566894531,290.2731628417969,294.5923767089844,298.1849670410156,300.5581359863281,295.41632080078125,285.6092224121094,51,4,14,8,9,6,4,0.2602438444608878,0.3240203618676409,-0.081923275367946,0.0976963293814111,0.015429360542829,-0.1082443374736697,-0.1171903812598973,340.0,1.0
1990,-3.782990816565647,341,283.6335754394531,290.21063232421875,296.2470397949219,296.6543273925781,297.4425048828125,295.9497375488281,282.6058349609375,49,1,6,11,8,8,5,0.1580589447013292,0.2570806413248191,0.1694834673582267,0.2395137812735443,0.2062680639878889,-0.0439162374670659,-0.0160234268020414,341.0,2.0
1991,0.8819976300696482,341,286.2865905761719,290.6563720703125,295.3960876464844,297.2452697753906,300.235107421875,292.7393493652344,280.0141906738281,56,10,6,13,12,6,6,0.3571787552000475,0.4769754597375385,0.2883219274398671,0.1968539641004434,0.0132232195515222,0.1741214620319301,0.4167843936336153,341.0,2.0
1992,1.5279876785365403,341,284.8832702636719,290.43475341796875,295.1111755371094,294.5606689453125,295.3138732910156,289.0477294921875,282.9857482910156,26,5,8,10,11,5,6,0.1247387075901072,0.3270270827158302,-0.3450005237085189,0.3664473295591485,0.2891667981752843,0.4846585597368733,0.0803005996809173,341.0,2.0
1993,3.3539312916460204,341,283.66424560546875,291.7133483886719,293.2211608886719,293.12933349609375,294.475830078125,289.0393981933594,283.2499694824219,18,1,16,37,10,4,5,0.1347664747957748,0.0012393019832642,0.0175818005586185,0.4904559552194457,0.500024611553395,0.372093935010042,-0.0732614139207915,341.0,2.0
1994,3.3618724933701642,341,285.00390625,291.4383850097656,293.9259948730469,296.0423278808594,296.1629638671875,294.61395263671875,285.0866394042969,31,0,9,24,11,4,4,-0.0544572702515773,0.259717726767845,0.2953510567541716,0.2094028502733921,0.4585332589003095,-0.1344664313460711,0.1131990655430122,341.0,2.0
1995,1.1508152969259058,341,279.93212890625,289.7283630371094,297.1274108886719,296.7528991699219,295.8440856933594,292.1972961425781,283.5948791503906,37,5,7,19,15,6,3,0.2506811153124572,0.2820245603183984,-0.0664030509574054,0.3109446113235501,0.6480312271375268,-0.3580647140455694,0.515142512650644,341.0,2.0
1996,4.120759702313244,341,280.10845947265625,286.33380126953125,295.24237060546875,296.1959533691406,298.6362609863281,289.3844299316406,281.6260986328125,36,7,11,26,15,5,3,0.4423374041877607,0.3413942342748445,0.0470009685657431,0.5363974227536707,0.0482577788426759,0.2950238851636985,0.3258137904012199,341.0,2.0
1997,-5.429550671884442,341,280.67724609375,289.67950439453125,295.6559753417969,296.99639892578125,298.0804138183594,294.9652404785156,283.3404235839844,54,6,7,20,13,5,8,0.0877663735606023,0.2114658009867877,0.3581292485173104,-0.0342416540535161,0.1934266867132698,0.2041485910788735,0.2149125523669501,341.0,2.0
1998,2.002344886760145,341,287.8306884765625,293.4759521484375,292.9445495605469,297.6728515625,300.5721130371094,294.1142883300781,283.40740966796875,52,1,8,29,14,5,5,-0.298971709635654,0.105275462410667,0.2841776689860473,0.0423502365371339,0.143670153279255,0.4000837847396725,0.2386022767518151,341.0,2.0
1999,5.615242047236336,341,285.8410949707031,288.7001953125,292.37982177734375,295.0707702636719,296.8724365234375,290.18084716796875,283.1657409667969,25,0,9,19,17,3,3,-0.0285737850115117,0.3104331496072717,0.3468103354619473,0.4664893069748552,-0.0389268057217331,0.2147460859935454,0.0918910402319602,341.0,2.0
2000,-1.990859190455879,341,283.01708984375,289.6861267089844,292.27978515625,297.44732666015625,296.8132019042969,291.5982360839844,285.0635681152344,32,1,9,25,8,4,5,0.4882787785131573,0.3835565270330271,0.2205096673676999,0.1301488554197144,0.3911432697451942,0.1892421995818239,-0.1205646750367606,341.0,2.0
2001,-8.917423551960736,341,284.0830383300781,292.7956237792969,294.6705017089844,298.7110290527344,300.8699645996094,294.31103515625,281.5851135253906,63,5,10,8,7,4,3,0.1532504918126277,0.0972958015335555,-0.0197219960716147,0.3349675335589026,-0.1289741227912939,0.0828185986268707,0.2013767127018702,341.0,2.0
2002,-6.161573636395701,341,278.2436828613281,289.0901184082031,295.71282958984375,299.319091796875,294.09417724609375,290.98272705078125,276.2530517578125,36,20,9,25,14,5,6,0.1421369330076565,-0.0130380756958691,0.1605652219881131,0.0592670132920761,0.6394035837981925,0.3242851453646851,0.3522829716710591,341.0,2.0
2003,-5.324722118999063,341,283.60028076171875,290.5308532714844,293.81671142578125,297.62847900390625,300.1397399902344,290.1312255859375,284.2879638671875,45,8,13,16,13,6,3,0.4044581836964287,0.1256514754599944,0.0056836514007987,-0.0716550337534327,0.0308938320023812,0.4041071600311164,0.0941540355073861,341.0,2.0
2004,-7.506868999770834,341,284.6362609863281,287.490478515625,290.3769836425781,295.0456237792969,292.30328369140625,290.14263916015625,281.0425109863281,13,4,7,30,19,2,5,0.181498412487947,0.5815748865809631,0.1334813920170855,0.3988926218974539,0.4900614701877477,0.3144276430866011,0.2917297713496822,341.0,2.0
2005,5.990312651417142,341,286.1761169433594,288.4153747558594,292.38311767578125,296.8407897949219,294.5421447753906,290.6686706542969,283.6075134277344,24,0,7,13,10,4,4,0.0617617752623326,0.2030461560836969,0.3806540114895654,0.1090924586825436,0.1616278517804087,0.3995081086487253,0.0980593655474582,341.0,2.0
2006,1.4701169239026228,341,286.7974853515625,290.2339782714844,294.43780517578125,299.10430908203125,298.3376770019531,290.9501037597656,279.3687438964844,45,6,8,10,24,3,4,0.3294669709188518,0.4084952956519228,0.100534538161792,-0.0522455046340293,0.136188734616222,0.6144369824424735,0.2711315196250291,341.0,2.0
2007,-1.069077201780292,341,282.8521728515625,290.38360595703125,294.1711120605469,300.57708740234375,294.62493896484375,290.12884521484375,283.7727966308594,36,5,6,9,12,6,4,0.1510701450276695,0.1806061854244055,0.1685321049482476,-0.0486586174102596,0.487278294178618,0.4457678308159927,0.2517022884571183,341.0,2.0
2008,4.972730274368388,341,282.2606201171875,289.1346435546875,293.1212158203125,296.5098876953125,297.24652099609375,290.3707275390625,283.3718566894531,25,1,5,16,15,2,4,0.382039026234111,-0.2275956020894086,0.129123278254997,0.3610918366954135,0.1258966638133475,0.1484986922629741,0.1739600764965527,341.0,2.0
2009,6.193657938249192,341,281.4161071777344,288.79302978515625,294.0945129394531,294.7230224609375,294.775390625,296.0814514160156,277.8512268066406,30,4,8,13,12,5,7,0.0202111699062155,0.1352793729463696,0.0760451085819283,-0.025308938887326,0.4187337602372554,0.1603795719941028,0.7924348209862387,341.0,2.0
2010,-4.302583432344878,341,285.7948303222656,287.1454772949219,292.9788513183594,296.0660095214844,295.36187744140625,288.18890380859375,285.139892578125,23,3,18,27,24,5,3,0.2381049495769633,0.6490053929446733,0.5101862327210366,0.4555783083215576,0.4494652094525627,0.5276038272755711,-0.028428397175942,341.0,2.0
2011,2.6821767988926517,341,281.69232177734375,289.2239990234375,293.1237487792969,297.62103271484375,297.6922302246094,294.1727294921875,284.9836730957031,38,0,8,11,8,5,2,-0.116016156084651,0.1021905319592858,0.1685254236086311,0.2389957952415232,0.0082353886066495,-0.0833409516933655,0.2250842654253441,341.0,2.0
2012,-4.452061368038223,341,283.0733642578125,288.8650817871094,294.3084411621094,298.19085693359375,296.8103942871094,293.5127868652344,279.83026123046875,34,4,13,15,25,3,2,0.3272897625155744,0.5450938375966247,0.3516692319631829,0.4512301944560307,0.2635767207320315,-0.2799904174185723,0.4992061013254213,341.0,2.0
2013,1.5926123085354114,341,274.5082092285156,291.57720947265625,293.93438720703125,295.8597717285156,297.9658508300781,294.7896728515625,281.3382873535156,30,12,7,15,6,3,5,0.1709989530972115,-0.1612935124234079,0.0045850946702572,0.1720112903161869,-0.0614633485502237,0.0076833142148331,-0.0601387010670818,341.0,2.0
2014,-3.6796747051382113,341,279.8343811035156,289.9156188964844,291.8946838378906,296.4844055175781,297.1170654296875,291.64508056640625,285.1033935546875,35,2,6,11,22,4,4,0.684817918726986,0.2229635514290914,0.486934522094444,0.0278710126508105,0.4066181161398717,0.1698871511568288,-0.0647800512183723,341.0,2.0
2015,1.1290398830197645,341,285.3213195800781,290.95159912109375,296.7876892089844,298.3153381347656,296.7936096191406,291.7254943847656,285.27081298828125,48,0,9,10,12,4,2,0.0951372272108151,-0.2460140074594178,-0.2341835572103029,0.2894037795895079,0.0374147108686478,0.3082570771326903,0.1661443997172896,341.0,2.0
2016,3.0187560730093352,341,284.8640441894531,293.5063781738281,296.56298828125,296.4305419921875,295.3094787597656,291.5343017578125,279.3782043457031,33,0,10,15,15,5,4,-0.2254966622225374,0.1173036565519336,0.0860966954173903,0.3787714353187879,0.4686483629422138,0.0752606235987376,0.7562018929684222,341.0,2.0
2017,8.127175762275805,341,283.01824951171875,291.6735534667969,295.1358947753906,299.85723876953125,297.94012451171875,293.1858825683594,283.7166442871094,58,2,10,16,9,5,4,0.2487003167745655,0.0974843848155168,0.0028825114301609,-0.0865602902707368,-0.0699842171825195,-0.1195531150024476,0.3643523671868353,341.0,2.0
2018,7.238843105522626,341,277.54718017578125,294.5646057128906,296.2276916503906,298.3485107421875,298.9261779785156,286.4922790527344,279.6879577636719,53,11,10,10,6,4,8,0.0075590768325519,-0.0685682749738512,-0.2007832104418305,-0.0429202746173951,-0.1529791270681712,0.4715035157337498,0.1375437885422021,341.0,2.0
2019,6.571512050601044,341,284.32342529296875,289.9140625,295.4646301269531,297.21624755859375,295.6490173339844,290.7912292480469,279.4803161621094,32,4,9,9,12,4,4,0.0363910237948414,-0.1198001821688962,0.1887342717534417,0.3351961333708892,0.2427725998117057,0.468601568229285,0.1799015690492115,341.0,2.0
2020,-1.7148174024889329,341,280.7690734863281,291.5146789550781,294.5280456542969,297.5542297363281,299.764404296875,292.5135192871094,280.2144775390625,46,15,10,9,6,6,6,0.1253138819911381,-0.0448132882252829,0.097341114962635,0.3896098022190742,-0.1449465607153665,0.349645684538948,0.270187927908443,341.0,2.0
2021,-22.222651700529635,341,284.78759765625,290.6295166015625,298.13800048828125,301.9896545410156,297.1791687011719,295.19970703125,285.82562255859375,69,0,14,9,12,11,3,-0.2229767481821694,-0.1724815707573379,-0.1840371567778979,-0.3136122410293518,0.2525362203956472,0.1280502859300299,0.0516295341342902,341.0,2.0
2022,5.552969999637639,341,280.0102233886719,290.6474609375,294.9945983886719,298.5225524902344,301.1422119140625,295.7652893066406,286.17816162109375,56,4,14,14,11,6,4,0.3036378710282945,0.3827761783625363,-0.0808684852875966,0.1385516083848734,-0.003132401217029,-0.1267628274586016,-0.0983545539209946,341.0,2.0
1990,-8.2374794179367,342,283.66156005859375,290.1291809082031,296.3443603515625,296.53851318359375,297.4610595703125,295.6287841796875,282.35601806640625,49,1,6,11,8,8,5,0.0486569876154507,0.2937830932607163,0.1436068397074914,0.3084800401853985,0.1875985624918046,-0.017012557072387,-0.0121137111177922,342.0,2.0
1991,-3.8593820533845005,342,286.0362548828125,290.6390075683594,294.90283203125,297.1080322265625,300.34783935546875,292.66009521484375,279.5700378417969,55,10,6,22,15,6,6,0.3970443541242295,0.4399238883093692,0.3504971128421819,0.2132100393413218,-0.0057804048640295,0.2471686875600475,0.4046747370773297,342.0,2.0
1992,7.990442979976848,342,284.8179016113281,290.220458984375,295.0627136230469,294.6964111328125,295.33135986328125,288.92193603515625,282.77423095703125,27,5,8,11,11,5,6,0.2043186248308362,0.3193394091896857,-0.39646713104804,0.3260362016648654,0.167309610885344,0.4795752280757376,-0.0088609084119592,342.0,2.0
1993,7.611467950112694,342,283.74237060546875,291.72015380859375,293.3736877441406,293.2684326171875,294.54071044921875,289.1546630859375,283.3364562988281,20,1,16,20,12,4,6,0.1913123750501834,-0.0282906860802638,-0.019215421480542,0.4221510507573326,0.4560503222924593,0.3451098851708612,-0.171540916847614,342.0,2.0
1994,6.304670862650713,342,285.0395812988281,291.3323669433594,293.8550720214844,296.0230712890625,296.1187438964844,294.791015625,284.940185546875,37,0,8,16,13,8,4,0.00895370348491,0.3191220555001338,0.3334511871190372,0.2344264972862463,0.4129365049196214,-0.1662654063694401,0.0863440045814746,342.0,2.0
1995,0.8696014439978761,342,279.64459228515625,290.0801086425781,297.07196044921875,296.7926940917969,295.53240966796875,292.38958740234375,283.529296875,33,6,10,11,16,7,3,0.1583773918966172,0.1896995705243519,-0.0203323443255984,0.2055666353790624,0.6190427260265134,-0.3805043025434506,0.5400458343600517,342.0,2.0
1996,4.406259694154187,342,280.4156494140625,286.1697998046875,295.39849853515625,296.2356872558594,298.5369567871094,289.2525329589844,281.5870361328125,37,5,12,20,14,7,3,0.4371852997966507,0.3895273206676017,0.063621256639368,0.5720605671326819,0.0741469715950701,0.3912663947919474,0.2340883213189554,342.0,2.0
1997,-4.6861921648963865,342,280.7508239746094,289.76824951171875,295.6642761230469,297.3435974121094,298.0768737792969,294.7042236328125,283.2746276855469,55,6,7,20,14,4,7,0.1703601715963123,0.1994549904321894,0.3064863980443539,0.055099893539722,0.2917285599856474,0.1695470025650638,0.2341943089200534,342.0,2.0
